x_pixel,y_pixel,distance_cm
509,318,1.63675
510,318,1.63675
511,318,1.63675
512,318,1.63675
513,318,1.63675
514,318,1.63675
515,318,1.63675
516,317,1.6494
517,317,1.6494
518,317,1.6494
519,316,1.66207
520,316,1.66207
521,315,1.67476
522,315,1.67476
523,314,1.68748
524,314,1.68748
525,314,1.68748
526,313,1.70022
552,283,3.30761
553,283,3.30761
554,282,3.32475
555,282,3.32475
556,282,3.32475
557,281,3.34193
558,280,3.35916
559,279,3.37643
560,279,3.37643
561,278,3.39375
562,277,3.41112
563,276,3.42853
564,276,3.42853
565,275,3.44599
566,275,3.44599
567,275,3.44599
46,270,3.53397
47,269,3.55172
48,270,3.53397
49,269,3.55172
50,269,3.55172
51,267,3.58735
52,268,3.56951
53,270,3.53397
54,270,3.53397
55,272,3.49864
56,273,3.48104
57,274,3.46349
58,274,3.46349
59,274,3.46349
60,275,3.44599
61,276,3.42853
62,276,3.42853
63,277,3.41112
64,277,3.41112
65,278,3.39375
66,278,3.39375
67,278,3.39375
68,278,3.39375
69,279,3.37643
70,279,3.37643
71,280,3.35916
72,280,3.35916
73,280,3.35916
74,280,3.35916
75,280,3.35916
76,280,3.35916
77,280,3.35916
78,280,3.35916
79,281,3.34193
80,281,3.34193
81,282,3.32475
82,282,3.32475
83,282,3.32475
84,280,3.35916
85,280,3.35916
86,280,3.35916
87,281,3.34193
88,281,3.34193
89,281,3.34193
90,281,3.34193
91,281,3.34193
92,282,3.32475
93,282,3.32475
94,282,3.32475
95,283,3.30761
96,283,3.30761
97,284,3.29051
98,284,3.29051
94,252,3.86115
95,251,3.87984
96,251,3.87984
97,228,4.3266
98,228,4.3266
99,228,4.3266
100,227,4.34682
101,227,4.34682
102,227,4.34682
103,227,4.34682
104,227,4.34682
105,227,4.34682
106,227,4.34682
107,228,4.3266
108,228,4.3266
109,229,4.30645
110,229,4.30645
111,230,4.28637
112,230,4.28637
113,231,4.26636
114,232,4.24641
115,232,4.24641
116,233,4.22654
117,233,4.22654
118,233,4.22654
119,233,4.22654
120,234,4.20674
121,234,4.20674
122,234,4.20674
123,235,4.187
124,235,4.187
125,236,4.16733
126,236,4.16733
127,237,4.14772
128,237,4.14772
129,237,4.14772
130,237,4.14772
131,237,4.14772
132,237,4.14772
133,236,4.16733
134,237,4.14772
135,237,4.14772
136,237,4.14772
137,237,4.14772
138,237,4.14772
139,238,4.12818
140,238,4.12818
141,238,4.12818
142,238,4.12818
143,238,4.12818
144,239,4.10871
145,239,4.10871
146,239,4.10871
147,240,4.0893
148,240,4.0893
149,240,4.0893
150,240,4.0893
151,241,4.06995
152,241,4.06995
153,241,4.06995
154,242,4.05067
155,242,4.05067
156,242,4.05067
157,243,4.03145
158,243,4.03145
159,244,4.01229
160,244,4.01229
161,245,3.99319
162,245,3.99319
163,245,3.99319
164,245,3.99319
165,245,3.99319
166,245,3.99319
167,246,3.97415
168,246,3.97415
169,246,3.97415
170,246,3.97415
171,247,3.95517
172,247,3.95517
173,247,3.95517
174,247,3.95517
175,247,3.95517
176,248,3.93625
177,248,3.93625
178,249,3.91739
179,249,3.91739
180,250,3.89858
181,251,3.87984
182,251,3.87984
183,251,3.87984
184,251,3.87984
185,252,3.86115
186,252,3.86115
187,252,3.86115
188,253,3.84252
189,253,3.84252
190,253,3.84252
191,253,3.84252
192,254,3.82394
193,254,3.82394
194,254,3.82394
195,254,3.82394
196,254,3.82394
197,255,3.80542
198,255,3.80542
199,255,3.80542
200,256,3.78696
201,256,3.78696
202,256,3.78696
203,256,3.78696
204,257,3.76855
205,257,3.76855
206,257,3.76855
207,257,3.76855
208,258,3.75019
209,258,3.75019
210,258,3.75019
211,257,3.76855
212,258,3.75019
213,258,3.75019
214,258,3.75019
215,257,3.76855
216,257,3.76855
217,257,3.76855
218,257,3.76855
219,257,3.76855
220,257,3.76855
221,257,3.76855
222,257,3.76855
223,257,3.76855
224,257,3.76855
225,257,3.76855
226,257,3.76855
227,257,3.76855
228,257,3.76855
229,257,3.76855
230,257,3.76855
231,257,3.76855
232,257,3.76855
233,257,3.76855
234,257,3.76855
235,257,3.76855
236,257,3.76855
237,257,3.76855
238,257,3.76855
239,257,3.76855
240,257,3.76855
241,257,3.76855
242,257,3.76855
243,257,3.76855
244,257,3.76855
245,257,3.76855
246,257,3.76855
247,256,3.78696
248,256,3.78696
249,256,3.78696
250,256,3.78696
251,256,3.78696
252,256,3.78696
253,256,3.78696
254,255,3.80542
255,255,3.80542
256,255,3.80542
257,255,3.80542
258,255,3.80542
259,254,3.82394
260,254,3.82394
261,254,3.82394
262,254,3.82394
263,254,3.82394
264,254,3.82394
265,254,3.82394
266,253,3.84252
267,253,3.84252
268,253,3.84252
269,253,3.84252
270,253,3.84252
271,252,3.86115
272,251,3.87984
273,251,3.87984
274,251,3.87984
275,251,3.87984
276,250,3.89858
277,249,3.91739
278,249,3.91739
279,249,3.91739
280,248,3.93625
281,248,3.93625
282,248,3.93625
283,247,3.95517
284,248,3.93625
285,248,3.93625
286,249,3.91739
287,248,3.93625
288,248,3.93625
289,248,3.93625
290,248,3.93625
291,248,3.93625
292,248,3.93625
293,248,3.93625
294,249,3.91739
295,249,3.91739
296,249,3.91739
297,249,3.91739
298,249,3.91739
299,250,3.89858
300,250,3.89858
301,251,3.87984
302,252,3.86115
303,253,3.84252
304,253,3.84252
305,253,3.84252
306,253,3.84252
307,254,3.82394
308,254,3.82394
309,255,3.80542
310,255,3.80542
311,256,3.78696
312,256,3.78696
313,257,3.76855
314,257,3.76855
315,257,3.76855
316,258,3.75019
317,259,3.73189
318,259,3.73189
319,259,3.73189
320,260,3.71364
321,260,3.71364
322,260,3.71364
323,261,3.69544
324,261,3.69544
325,262,3.6773
326,262,3.6773
327,263,3.65921
328,263,3.65921
329,263,3.65921
330,263,3.65921
331,263,3.65921
332,263,3.65921
333,263,3.65921
334,263,3.65921
335,263,3.65921
336,263,3.65921
337,263,3.65921
338,263,3.65921
339,263,3.65921
340,263,3.65921
341,263,3.65921
342,263,3.65921
343,263,3.65921
344,263,3.65921
345,264,3.64117
346,264,3.64117
347,263,3.65921
348,263,3.65921
349,263,3.65921
350,262,3.6773
351,262,3.6773
352,262,3.6773
353,261,3.69544
354,261,3.69544
355,261,3.69544
356,261,3.69544
357,261,3.69544
358,261,3.69544
359,262,3.6773
360,262,3.6773
361,262,3.6773
362,262,3.6773
363,262,3.6773
364,262,3.6773
365,262,3.6773
366,261,3.69544
367,261,3.69544
368,261,3.69544
369,261,3.69544
370,260,3.71364
371,260,3.71364
372,260,3.71364
373,260,3.71364
374,260,3.71364
375,261,3.69544
376,261,3.69544
377,261,3.69544
378,261,3.69544
379,261,3.69544
380,261,3.69544
381,261,3.69544
382,261,3.69544
383,260,3.71364
384,260,3.71364
385,259,3.73189
386,259,3.73189
387,259,3.73189
388,259,3.73189
389,258,3.75019
390,259,3.73189
391,258,3.75019
392,258,3.75019
393,258,3.75019
394,258,3.75019
395,258,3.75019
396,258,3.75019
397,258,3.75019
398,258,3.75019
399,257,3.76855
400,257,3.76855
401,257,3.76855
402,257,3.76855
403,257,3.76855
404,257,3.76855
405,257,3.76855
406,257,3.76855
407,257,3.76855
408,256,3.78696
409,256,3.78696
410,256,3.78696
411,256,3.78696
412,256,3.78696
413,255,3.80542
414,256,3.78696
415,256,3.78696
416,255,3.80542
417,255,3.80542
418,255,3.80542
419,255,3.80542
420,254,3.82394
421,254,3.82394
422,253,3.84252
423,253,3.84252
424,251,3.87984
425,250,3.89858
426,250,3.89858
427,249,3.91739
428,248,3.93625
429,248,3.93625
430,247,3.95517
431,247,3.95517
432,246,3.97415
433,246,3.97415
434,245,3.99319
435,245,3.99319
436,244,4.01229
437,244,4.01229
438,244,4.01229
439,243,4.03145
440,243,4.03145
441,244,4.01229
442,244,4.01229
443,244,4.01229
444,244,4.01229
445,244,4.01229
446,243,4.03145
447,240,4.0893
448,240,4.0893
449,239,4.10871
450,240,4.0893
451,240,4.0893
452,240,4.0893
453,242,4.05067
454,243,4.03145
455,243,4.03145
456,243,4.03145
457,243,4.03145
458,243,4.03145
459,243,4.03145
460,243,4.03145
461,244,4.01229
462,245,3.99319
463,246,3.97415
464,246,3.97415
465,247,3.95517
466,247,3.95517
467,246,3.97415
468,246,3.97415
469,246,3.97415
470,246,3.97415
471,246,3.97415
472,246,3.97415
473,246,3.97415
474,245,3.99319
475,246,3.97415
476,245,3.99319
477,245,3.99319
478,245,3.99319
479,244,4.01229
480,244,4.01229
481,244,4.01229
482,244,4.01229
483,244,4.01229
484,244,4.01229
485,244,4.01229
486,244,4.01229
487,244,4.01229
488,244,4.01229
489,245,3.99319
490,245,3.99319
491,245,3.99319
492,245,3.99319
493,245,3.99319
494,245,3.99319
495,245,3.99319
496,244,4.01229
497,244,4.01229
498,244,4.01229
499,243,4.03145
500,243,4.03145
501,242,4.05067
502,242,4.05067
503,242,4.05067
504,241,4.06995
505,241,4.06995
506,240,4.0893
507,240,4.0893
508,239,4.10871
509,239,4.10871
510,239,4.10871
511,239,4.10871
512,239,4.10871
513,238,4.12818
514,238,4.12818
515,238,4.12818
516,237,4.14772
517,237,4.14772
518,236,4.16733
519,235,4.187
520,234,4.20674
521,234,4.20674
522,233,4.22654
523,232,4.24641
524,232,4.24641
525,231,4.26636
526,230,4.28637
527,229,4.30645
528,229,4.30645
529,229,4.30645
530,228,4.3266
531,228,4.3266
532,227,4.34682
533,227,4.34682
534,226,4.36712
535,225,4.38749
536,224,4.40793
537,223,4.42845
538,219,4.51129
539,218,4.5322
540,217,4.55318
541,215,4.5954
542,213,4.63794
543,212,4.65934
544,210,4.7024
545,210,4.7024
546,209,4.72406
547,208,4.74581
548,208,4.74581
549,208,4.74581
550,208,4.74581
551,208,4.74581
552,207,4.76765
553,207,4.76765
554,236,4.16733
555,236,4.16733
556,236,4.16733
557,236,4.16733
558,235,4.187
559,235,4.187
560,235,4.187
561,235,4.187
562,235,4.187
563,236,4.16733
564,236,4.16733
565,235,4.187
566,235,4.187
567,235,4.187
568,204,4.83373
569,203,4.85594
570,203,4.85594
571,202,4.87825
572,202,4.87825
573,201,4.90066
574,201,4.90066
575,200,4.92316
576,199,4.94577
577,197,4.99128
578,193,5.08358
579,192,5.10692
580,190,5.15395
581,189,5.17763
582,188,5.20143
583,187,5.22535
584,187,5.22535
585,188,5.20143
586,188,5.20143
587,188,5.20143
588,188,5.20143
589,188,5.20143
590,188,5.20143
591,189,5.17763
592,189,5.17763
593,190,5.15395
594,190,5.15395
595,190,5.15395
596,190,5.15395
597,190,5.15395
598,190,5.15395
599,190,5.15395
600,190,5.15395
601,190,5.15395
602,190,5.15395
603,190,5.15395
604,189,5.17763
605,189,5.17763
606,188,5.20143
607,186,5.24939
608,185,5.27355
609,185,5.27355
610,185,5.27355
611,185,5.27355
612,185,5.27355
613,186,5.24939
614,187,5.22535
615,203,4.85594
616,203,4.85594
617,203,4.85594
618,204,4.83373
619,204,4.83373
