x_pixel,y_pixel,distance_cm
429,374,1.89799
430,374,1.89799
431,374,1.89799
432,374,1.89799
433,374,1.89799
434,374,1.89799
435,374,1.89799
436,374,1.89799
437,374,1.89799
438,374,1.89799
439,374,1.89799
440,374,1.89799
441,374,1.89799
442,374,1.89799
443,374,1.89799
444,374,1.89799
445,374,1.89799
446,374,1.89799
447,374,1.89799
448,374,1.89799
449,374,1.89799
450,374,1.89799
451,374,1.89799
452,374,1.89799
453,374,1.89799
454,374,1.89799
455,374,1.89799
456,374,1.89799
457,374,1.89799
458,374,1.89799
459,374,1.89799
460,374,1.89799
461,374,1.89799
462,374,1.89799
463,374,1.89799
464,374,1.89799
465,374,1.89799
466,374,1.89799
467,374,1.89799
468,374,1.89799
469,374,1.89799
470,374,1.89799
471,374,1.89799
472,374,1.89799
473,374,1.89799
474,374,1.89799
475,374,1.89799
476,374,1.89799
477,374,1.89799
478,374,1.89799
479,374,1.89799
480,374,1.89799
481,374,1.89799
482,374,1.89799
483,374,1.89799
484,374,1.89799
485,374,1.89799
486,374,1.89799
487,374,1.89799
488,374,1.89799
489,374,1.89799
490,374,1.89799
491,374,1.89799
492,374,1.89799
493,374,1.89799
494,374,1.89799
495,375,1.88386
496,375,1.88386
497,375,1.88386
498,375,1.88386
499,375,1.88386
500,375,1.88386
501,375,1.88386
502,375,1.88386
503,375,1.88386
504,375,1.88386
505,375,1.88386
506,375,1.88386
507,375,1.88386
508,374,1.89799
509,374,1.89799
510,374,1.89799
511,374,1.89799
512,374,1.89799
513,374,1.89799
514,374,1.89799
515,374,1.89799
516,374,1.89799
517,374,1.89799
518,374,1.89799
519,374,1.89799
520,374,1.89799
521,374,1.89799
522,375,1.88386
523,375,1.88386
524,375,1.88386
525,375,1.88386
526,374,1.89799
527,374,1.89799
528,374,1.89799
529,374,1.89799
530,374,1.89799
531,374,1.89799
532,374,1.89799
533,374,1.89799
534,374,1.89799
535,374,1.89799
536,374,1.89799
537,374,1.89799
538,374,1.89799
539,374,1.89799
540,374,1.89799
541,374,1.89799
542,374,1.89799
543,374,1.89799
544,374,1.89799
545,374,1.89799
546,374,1.89799
547,374,1.89799
548,374,1.89799
549,374,1.89799
550,374,1.89799
551,374,1.89799
552,374,1.89799
553,374,1.89799
554,374,1.89799
555,374,1.89799
556,374,1.89799
557,374,1.89799
558,374,1.89799
559,374,1.89799
560,375,1.88386
561,375,1.88386
562,375,1.88386
563,375,1.88386
564,375,1.88386
565,375,1.88386
566,375,1.88386
567,375,1.88386
568,375,1.88386
569,375,1.88386
570,375,1.88386
571,375,1.88386
572,375,1.88386
573,375,1.88386
574,375,1.88386
575,375,1.88386
576,375,1.88386
577,375,1.88386
578,375,1.88386
579,375,1.88386
580,375,1.88386
581,375,1.88386
582,375,1.88386
583,375,1.88386
584,375,1.88386
585,375,1.88386
586,375,1.88386
587,375,1.88386
588,375,1.88386
589,375,1.88386
590,375,1.88386
591,375,1.88386
592,375,1.88386
593,375,1.88386
594,375,1.88386
595,375,1.88386
596,375,1.88386
597,376,1.86975
598,376,1.86975
599,376,1.86975
600,376,1.86975
601,376,1.86975
602,376,1.86975
603,376,1.86975
604,376,1.86975
605,376,1.86975
606,376,1.86975
607,376,1.86975
608,376,1.86975
609,376,1.86975
610,376,1.86975
611,376,1.86975
612,376,1.86975
613,376,1.86975
614,376,1.86975
615,376,1.86975
616,376,1.86975
617,376,1.86975
618,376,1.86975
619,376,1.86975
620,376,1.86975
621,376,1.86975
622,376,1.86975
623,377,1.85567
624,377,1.85567
625,377,1.85567
626,377,1.85567
627,377,1.85567
628,377,1.85567
629,377,1.85567
630,377,1.85567
631,377,1.85567
632,377,1.85567
633,377,1.85567
634,378,1.84161
635,378,1.84161
636,378,1.84161
637,378,1.84161
638,378,1.84161
639,378,1.84161
140,284,2.08045
141,283,2.09395
142,284,2.08045
143,284,2.08045
144,284,2.08045
145,284,2.08045
146,284,2.08045
147,284,2.08045
148,284,2.08045
149,284,2.08045
150,284,2.08045
151,284,2.08045
152,284,2.08045
153,283,2.09395
154,283,2.09395
155,283,2.09395
156,283,2.09395
157,283,2.09395
158,283,2.09395
159,284,2.08045
160,283,2.09395
161,283,2.09395
162,283,2.09395
163,284,2.08045
164,284,2.08045
165,284,2.08045
166,284,2.08045
167,284,2.08045
168,283,2.09395
169,283,2.09395
170,283,2.09395
171,284,2.08045
172,284,2.08045
173,284,2.08045
174,283,2.09395
175,283,2.09395
176,283,2.09395
177,284,2.08045
178,284,2.08045
179,284,2.08045
180,284,2.08045
181,284,2.08045
182,284,2.08045
183,284,2.08045
184,283,2.09395
185,283,2.09395
186,283,2.09395
187,283,2.09395
188,283,2.09395
189,283,2.09395
190,283,2.09395
191,283,2.09395
192,283,2.09395
193,283,2.09395
194,283,2.09395
195,283,2.09395
196,283,2.09395
197,283,2.09395
198,283,2.09395
199,283,2.09395
200,283,2.09395
201,283,2.09395
202,283,2.09395
203,283,2.09395
204,283,2.09395
205,284,2.08045
206,284,2.08045
207,283,2.09395
208,283,2.09395
209,283,2.09395
210,283,2.09395
211,283,2.09395
212,284,2.08045
213,284,2.08045
214,284,2.08045
215,284,2.08045
216,284,2.08045
217,283,2.09395
218,283,2.09395
219,283,2.09395
220,283,2.09395
221,283,2.09395
222,283,2.09395
223,283,2.09395
224,283,2.09395
225,283,2.09395
226,283,2.09395
227,283,2.09395
228,283,2.09395
229,283,2.09395
230,283,2.09395
231,283,2.09395
232,283,2.09395
233,284,2.08045
234,284,2.08045
235,284,2.08045
236,284,2.08045
237,283,2.09395
238,283,2.09395
239,283,2.09395
240,284,2.08045
241,284,2.08045
242,284,2.08045
243,284,2.08045
244,284,2.08045
245,284,2.08045
246,284,2.08045
247,283,2.09395
248,283,2.09395
249,283,2.09395
250,283,2.09395
251,283,2.09395
252,283,2.09395
253,283,2.09395
254,283,2.09395
255,283,2.09395
256,283,2.09395
257,283,2.09395
258,283,2.09395
259,283,2.09395
260,283,2.09395
261,283,2.09395
262,283,2.09395
263,283,2.09395
264,283,2.09395
265,283,2.09395
266,283,2.09395
267,283,2.09395
268,283,2.09395
269,283,2.09395
270,283,2.09395
271,283,2.09395
272,283,2.09395
273,283,2.09395
274,284,2.08045
275,284,2.08045
276,283,2.09395
277,283,2.09395
278,283,2.09395
279,283,2.09395
280,283,2.09395
281,283,2.09395
282,283,2.09395
283,283,2.09395
284,283,2.09395
285,283,2.09395
286,283,2.09395
287,283,2.09395
288,283,2.09395
289,284,2.08045
290,284,2.08045
291,283,2.09395
292,283,2.09395
293,283,2.09395
294,283,2.09395
295,283,2.09395
296,283,2.09395
297,283,2.09395
298,283,2.09395
299,283,2.09395
300,283,2.09395
301,283,2.09395
302,283,2.09395
303,283,2.09395
304,283,2.09395
305,283,2.09395
306,283,2.09395
307,284,2.08045
308,284,2.08045
309,284,2.08045
310,284,2.08045
311,283,2.09395
312,283,2.09395
313,283,2.09395
314,283,2.09395
315,283,2.09395
316,283,2.09395
317,283,2.09395
318,283,2.09395
319,283,2.09395
320,283,2.09395
321,283,2.09395
322,283,2.09395
323,283,2.09395
324,283,2.09395
325,283,2.09395
326,283,2.09395
327,283,2.09395
328,283,2.09395
329,283,2.09395
330,283,2.09395
331,283,2.09395
332,283,2.09395
333,283,2.09395
334,283,2.09395
335,283,2.09395
336,283,2.09395
337,283,2.09395
338,283,2.09395
339,283,2.09395
340,283,2.09395
341,283,2.09395
342,283,2.09395
343,283,2.09395
344,283,2.09395
345,283,2.09395
346,283,2.09395
347,283,2.09395
348,283,2.09395
349,283,2.09395
350,283,2.09395
351,283,2.09395
352,283,2.09395
353,283,2.09395
354,283,2.09395
355,283,2.09395
356,283,2.09395
357,283,2.09395
358,283,2.09395
359,283,2.09395
360,283,2.09395
361,283,2.09395
362,283,2.09395
363,283,2.09395
364,283,2.09395
365,283,2.09395
366,283,2.09395
367,283,2.09395
368,283,2.09395
369,283,2.09395
370,283,2.09395
371,283,2.09395
372,283,2.09395
373,283,2.09395
374,283,2.09395
375,283,2.09395
376,283,2.09395
377,283,2.09395
378,283,2.09395
379,283,2.09395
380,283,2.09395
381,284,2.08045
382,284,2.08045
383,284,2.08045
384,283,2.09395
385,283,2.09395
386,283,2.09395
387,283,2.09395
388,283,2.09395
389,283,2.09395
390,283,2.09395
391,283,2.09395
392,283,2.09395
393,283,2.09395
394,284,2.08045
395,284,2.08045
396,284,2.08045
397,284,2.08045
398,284,2.08045
399,284,2.08045
400,284,2.08045
401,284,2.08045
402,284,2.08045
403,284,2.08045
404,284,2.08045
405,284,2.08045
406,284,2.08045
407,284,2.08045
408,284,2.08045
409,284,2.08045
410,284,2.08045
411,284,2.08045
412,284,2.08045
413,284,2.08045
414,284,2.08045
415,284,2.08045
416,284,2.08045
417,284,2.08045
418,284,2.08045
419,284,2.08045
420,284,2.08045
421,284,2.08045
422,284,2.08045
423,284,2.08045
424,284,2.08045
425,284,2.08045
426,284,2.08045
427,284,2.08045
428,284,2.08045
429,284,2.08045
430,284,2.08045
431,284,2.08045
432,284,2.08045
433,284,2.08045
434,284,2.08045
435,284,2.08045
436,284,2.08045
437,284,2.08045
438,284,2.08045
439,284,2.08045
440,284,2.08045
441,283,2.09395
442,283,2.09395
443,283,2.09395
444,284,2.08045
445,284,2.08045
446,284,2.08045
447,284,2.08045
448,284,2.08045
449,284,2.08045
450,284,2.08045
451,284,2.08045
452,284,2.08045
453,284,2.08045
454,284,2.08045
455,284,2.08045
456,284,2.08045
457,284,2.08045
458,284,2.08045
459,284,2.08045
460,284,2.08045
461,284,2.08045
462,284,2.08045
463,284,2.08045
464,284,2.08045
465,284,2.08045
466,284,2.08045
467,284,2.08045
468,284,2.08045
469,284,2.08045
470,284,2.08045
471,284,2.08045
472,284,2.08045
473,284,2.08045
474,284,2.08045
475,284,2.08045
476,284,2.08045
477,284,2.08045
478,284,2.08045
479,284,2.08045
480,284,2.08045
481,284,2.08045
482,284,2.08045
483,284,2.08045
484,284,2.08045
485,284,2.08045
486,284,2.08045
487,284,2.08045
488,284,2.08045
489,284,2.08045
490,284,2.08045
491,284,2.08045
492,284,2.08045
493,284,2.08045
494,284,2.08045
495,284,2.08045
496,284,2.08045
497,284,2.08045
498,284,2.08045
499,284,2.08045
500,284,2.08045
501,284,2.08045
502,284,2.08045
503,284,2.08045
504,284,2.08045
505,284,2.08045
506,284,2.08045
507,284,2.08045
508,284,2.08045
509,284,2.08045
510,284,2.08045
511,284,2.08045
512,284,2.08045
513,284,2.08045
514,284,2.08045
515,284,2.08045
516,284,2.08045
517,284,2.08045
518,284,2.08045
519,284,2.08045
520,284,2.08045
521,285,2.06697
522,285,2.06697
523,285,2.06697
524,285,2.06697
525,285,2.06697
526,285,2.06697
527,284,2.08045
528,284,2.08045
529,284,2.08045
530,284,2.08045
531,284,2.08045
532,284,2.08045
533,284,2.08045
534,284,2.08045
535,285,2.06697
536,285,2.06697
537,285,2.06697
538,285,2.06697
539,285,2.06697
540,285,2.06697
541,285,2.06697
542,285,2.06697
543,285,2.06697
544,285,2.06697
545,285,2.06697
546,285,2.06697
547,285,2.06697
548,285,2.06697
549,285,2.06697
550,285,2.06697
551,284,2.08045
552,284,2.08045
553,284,2.08045
554,284,2.08045
555,284,2.08045
556,284,2.08045
557,284,2.08045
558,284,2.08045
559,284,2.08045
560,284,2.08045
561,284,2.08045
562,284,2.08045
563,284,2.08045
564,284,2.08045
565,284,2.08045
566,284,2.08045
567,284,2.08045
568,285,2.06697
569,285,2.06697
570,285,2.06697
571,285,2.06697
572,285,2.06697
573,285,2.06697
574,285,2.06697
575,285,2.06697
576,284,2.08045
577,284,2.08045
578,284,2.08045
579,284,2.08045
580,284,2.08045
581,284,2.08045
582,284,2.08045
583,284,2.08045
584,284,2.08045
585,284,2.08045
586,285,2.06697
587,285,2.06697
588,285,2.06697
589,285,2.06697
590,285,2.06697
591,285,2.06697
592,285,2.06697
593,285,2.06697
594,285,2.06697
595,285,2.06697
596,285,2.06697
597,285,2.06697
598,285,2.06697
599,285,2.06697
600,285,2.06697
601,285,2.06697
602,285,2.06697
603,285,2.06697
604,285,2.06697
605,285,2.06697
606,285,2.06697
607,285,2.06697
608,285,2.06697
609,285,2.06697
610,285,2.06697
611,285,2.06697
612,285,2.06697
613,285,2.06697
614,285,2.06697
615,285,2.06697
616,285,2.06697
617,285,2.06697
618,285,2.06697
619,285,2.06697
620,285,2.06697
621,285,2.06697
622,285,2.06697
623,285,2.06697
624,285,2.06697
625,285,2.06697
626,285,2.06697
627,285,2.06697
628,285,2.06697
629,285,2.06697
630,285,2.06697
631,285,2.06697
632,285,2.06697
633,285,2.06697
634,285,2.06697
635,285,2.06697
636,285,2.06697
637,285,2.06697
638,285,2.06697
639,285,2.06697
